50.01,186.2993,2.747218406
50.03,186.2881,2.747286177
50.05,186.1459,2.74814733
50.07,186.00369,2.74900986
50.09,185.8615,2.749873589
50.11,185.76649,2.750451461
50.13,185.6051,2.751434427
50.15,185.4437,2.752419165
50.17,185.2935,2.753337111
50.19,185.31841,2.753184771
50.21,185.3432,2.753033205
50.23,185.368,2.752881619
50.25,185.37151,2.752860168
50.27,185.4413,2.752433821
50.29,185.5462,2.751793591
50.31,185.5789,2.751594163
50.33,185.60361,2.75144351
50.35,185.6283,2.751293019
50.37,185.653,2.751142508
50.39,185.6519,2.75114921
50.41,185.6508,2.751155912
50.43,185.61459,2.75137658
50.45,185.6506,2.751157131
50.47,185.6506,2.751157131
50.49,185.6597,2.751101688
50.51,185.6937,2.750894586
50.53,185.7276,2.750688169
50.55,185.76801,2.750442211
50.57,185.81599,2.750150317
50.59,185.72169,2.75072415
50.61,185.65829,2.751110278
50.63,185.6073,2.751421016
50.65,185.5383,2.751841781
50.67,185.4286,2.752511382
50.69,185.3613,2.752922568
50.71,185.2468,2.753622821
50.73,185.26849,2.753490104
50.75,185.25751,2.753557285
50.77,185.2328,2.753708501
50.79,185.1803,2.754029916
50.81,185.2569,2.753561017
50.83,185.246,2.753627717
50.85,185.2617,2.753531647
50.87,185.24989,2.753603912
50.89,185.3718,2.752858396
50.91,185.4615,2.75231048
50.93,185.4852,2.752165801
50.95,185.38519,2.752776572
50.97,185.6169,2.7513625
50.99,185.9157,2.749544197
51.01,186.3074,2.747169399
51.03,186.5584,2.745652879
51.05,186.9173,2.743491512
51.07,187.36861,2.740785387
51.09,187.84081,2.737967922
51.11,187.94611,2.737341561
51.13,188.0451,2.736753375
51.15,188.076,2.736569897
51.17,188.1026,2.736412001
51.19,187.8907,2.737671072
51.21,187.6203,2.739281869
51.23,187.34959,2.74089917
51.25,187.2357,2.741580981
51.27,186.908,2.743547414
51.29,186.19901,2.747825545
51.31,184.74561,2.756698187
51.33,184.98421,2.755232029
51.35,183.5477,2.764116761
51.37,180.76331,2.781740178
51.39,178.7182,2.795034216
51.41,176.7794,2.807921217
51.43,175.2155,2.818524103
51.45,174.38609,2.824224488
51.47,171.9825,2.841054468
51.49,171.3555,2.845522379
51.51,172.2334,2.839275704
51.53,172.2144,2.839410224
51.55,171.9832,2.841049498
51.57,171.868,2.841867945
51.59,172.1821,2.839638975
51.61,173.0748,2.833348217
51.63,175.33299,2.817720977
51.65,177.4373,2.803516656
51.67,179.51421,2.789823826
51.69,180.2525,2.785032385
51.71,180.9352,2.780636515
51.73,181.1696,2.779134866
51.75,181.02409,2.780066597
51.77,178.61929,2.795684888
51.79,176.1913,2.811886319
51.81,173.85091,2.827931555
51.83,173.13181,2.832948678
51.85,172.3862,2.83819496
51.87,171.6284,2.843573721
51.89,170.6812,2.850363977
51.91,170.5721,2.851150933
51.93,170.5555,2.851270759
51.95,170.58971,2.851023841
51.97,170.6133,2.850853632
51.99,170.644,2.850632193
52.01,170.7496,2.84987111
52.03,170.9249,2.848609758
52.05,172.03349,2.840692552
52.07,173.0856,2.833272508
52.09,174.0649,2.826446561
52.11,175.0387,2.819734687
52.13,175.976,2.813344547
52.15,176.8956,2.80714089
52.17,177.7438,2.80147581
52.19,177.709,2.801707173
52.21,177.70531,2.801731711
52.23,177.65891,2.802040349
52.25,177.57561,2.802594839
52.27,177.548,2.802778742
52.29,177.483,2.803211913
52.31,177.4855,2.803195247
52.33,177.408,2.803712121
52.35,177.3094,2.804370372
52.37,177.2187,2.804976529
52.39,177.1777,2.80525074
52.41,177.0676,2.805987724
52.43,176.9939,2.806481568
52.45,176.96851,2.806651795
52.47,177.0397,2.806174626
52.49,176.96201,2.806695382
52.51,176.9523,2.8067605
52.53,177.13921,2.805508279
52.55,177.159,2.805375849
52.57,180.13541,2.785789669
52.59,181.33839,2.778055942
52.61,181.07249,2.779756515
52.63,180.1747,2.78553545
52.65,179.24049,2.791610276
52.67,178.12711,2.798933403
52.69,177.2182,2.804979872
52.71,173.36,2.8313521
52.73,171.1691,2.84685695
52.75,170.3922,2.852450781
52.77,170.3938,2.852439208
52.79,170.3925,2.852448611
52.81,170.36031,2.852681485
52.83,170.3127,2.853026075
52.85,170.2498,2.853481625
52.87,170.2254,2.853658432
52.89,170.2097,2.853772223
52.91,170.1983,2.853854862
52.93,170.2487,2.853489595
52.95,170.3015,2.853107166
52.97,170.37041,2.852608409
52.99,171.4586,2.844785458
53.01,171.61909,2.843640097
53.03,171.81551,2.842241228
53.05,171.9545,2.841253297
53.07,172.0974,2.840239237
53.09,172.25681,2.839110002
53.11,172.44279,2.837795189
53.13,171.57491,2.843955181
53.15,171.6174,2.843652147
53.17,171.59,2.843847544
53.19,171.59489,2.843812667
53.21,171.5789,2.843926718
53.23,171.5697,2.843992348
53.25,171.55431,2.844102152
53.27,171.5446,2.84417144
53.29,171.6021,2.843761248
53.31,171.64191,2.843477413
53.33,171.6599,2.843349192
53.35,171.7061,2.843020032
53.37,171.7122,2.842976585
53.39,171.688,2.7969
53.41,171.66451,3.2631
53.43,171.6001,3.2631
53.45,171.58749,3.2631
53.47,171.61189,3.2631
53.49,171.60181,3.2631
53.51,171.617,3.2631
53.53,171.63811,3.2631
53.55,171.6602,3.2631
53.57,171.6749,3.2631
53.59,171.6693,3.2631
53.61,171.649,3.2631
53.63,171.6418,3.2631
53.65,171.625,3.2631
53.67,171.3217,3.2631
53.69,171.1219,3.2631
53.71,171.06779,3.2631
53.73,171.0293,3.2631
53.75,171.0349,3.2631
53.77,171.08369,3.2631
53.79,170.95779,3.2631
53.81,171.0556,3.2631
53.83,171.1871,3.2631
53.85,171.28329,3.2631
53.87,171.3844,3.2631
53.89,171.42619,3.2631
53.91,171.4081,3.2631
53.93,171.62041,3.2631
53.95,172.14909,3.2631
53.97,173.1501,3.2631
53.99,174.15739,3.2631
54.01,174.75591,3.2631
54.03,175.2762,3.2631
54.05,175.70261,3.2631
54.07,175.89639,3.263
54.09,175.61211,3.2622
54.11,174.46941,3.2598
54.13,173.5733,3.2548
54.15,172.71651,3.2461
54.17,171.8634,3.2326
54.19,171.0345,3.2136
54.21,177.5463,3.1884
54.23,184.29939,3.1577
54.25,191.0752,3.1228
54.27,190.9761,3.0861
54.29,191.2195,3.0498
54.31,191.5481,3.0164
54.33,191.9856,2.988
54.35,185.2377,2.9655
54.37,178.4621,2.9494
54.39,171.9335,2.9388
54.41,171.89619,2.9328
54.43,171.9185,2.93
54.45,171.9324,2.9288
54.47,171.9297,2.9285
54.49,171.92709,2.929
54.51,171.93851,2.9311
54.53,171.95731,2.9356
54.55,204.6302,2.9427
54.57,237.2663,2.9518
54.59,269.93179,2.9617
54.61,302.57181,2.971
54.63,335.24551,2.9794
54.65,367.90121,2.9874
54.67,400.56171,2.9964
54.69,400.5842,3.0081
54.71,400.59351,3.024
54.73,400.5878,3.0447
54.75,400.6001,3.0684
54.77,400.61029,3.0918
54.79,400.63181,3.1109
54.81,400.6373,3.1227
54.83,400.6301,3.1261
54.85,400.62531,3.1216
54.87,400.758,3.1112
54.89,402.2821,3.0982
54.91,404.02689,3.0858
54.93,394.96429,3.0758
54.95,385.68549,3.069
54.97,376.3266,3.0651
54.99,366.84949,3.0633
55.01,357.02179,3.063
55.03,345.88461,3.0634
55.05,334.96201,3.065
55.07,335.4527,3.0687
55.09,336.00949,3.0753
55.11,336.40329,3.0837
55.13,336.58041,3.0922
55.15,344.5466,3.0987
55.17,351.2262,3.1001
55.19,358.01239,3.0918
55.21,385.4198,3.0691
55.23,426.38651,3.0295
55.25,467.54541,2.9703
55.27,509.24481,2.8884
55.29,543.34387,2.7819
55.31,578.75732,2.6539
55.33,613.09442,2.5117
55.35,625.35883,2.364
55.37,624.07849,2.2182
55.39,622.64209,2.082
55.41,620.41809,1.9634
55.43,618.19049,1.8681
55.45,616.22809,1.7967
55.47,614.71613,1.7465
55.49,700.57349,1.7128
55.51,704.21997,1.6904
55.53,708.08679,1.6748
55.55,712.3739,1.6623
55.57,716.63867,1.6507
55.59,720.55469,1.6393
55.61,724.5368,1.6284
55.63,641.99103,1.6186
55.65,641.81641,1.6104
55.67,641.6394,1.6042
55.69,641.61041,1.5998
55.71,641.67047,1.5967
55.73,641.70758,1.5943
55.75,641.76703,1.5919
55.77,641.81158,1.5891
55.79,641.85828,1.5855
55.81,641.89783,1.5812
55.83,641.9176,1.5764
55.85,641.91382,1.5716
55.87,641.92328,1.5675
55.89,641.91351,1.5648
55.91,641.92578,1.5639
55.93,641.87012,1.5647
55.95,641.82483,1.5667
55.97,641.82782,1.5693
55.99,641.85718,1.5715
56.01,641.8717,1.5728
56.03,641.8418,1.569
56.05,641.77448,1.5514
56.07,641.90131,1.5141
56.09,641.867,1.4584
56.11,640.95081,1.3914
56.13,641.49078,1.3233
56.15,642.19318,1.2652
56.17,645.28192,1.231
56.19,648.43878,1.2371
56.21,651.44788,1.2903
56.23,654.68402,1.3807
56.25,658.75812,1.4878
56.27,661.33722,1.5963
56.29,663.74371,1.6954
56.31,663.72803,1.7748
56.33,663.63879,1.8266
56.35,662.87708,1.8499
56.37,661.66638,1.854
56.39,660.45203,1.8527
56.41,658.89227,1.8515
56.43,657.53967,1.8499
56.45,656.64661,1.8477
56.47,655.83392,1.8449
56.49,655.52917,1.8421
56.51,655.71881,1.8396
56.53,655.87982,1.8381
56.55,656.46191,1.8383
56.57,656.93982,1.8409
56.59,657.05377,1.846
56.61,657.22382,1.8529
56.63,657.54071,1.8608
56.65,657.73828,1.8685
56.67,658.02942,1.875
56.69,658.27789,1.8795
56.71,658.5224,1.8817
56.73,658.75787,1.8819
56.75,658.89301,1.8805
56.77,659.1535,1.8779
56.79,659.44269,1.8748
56.81,659.58801,1.8719
56.83,659.73602,1.8699
56.85,659.75732,1.8693
56.87,659.73981,1.8699
56.89,659.69202,1.8715
56.91,659.53571,1.8733
56.93,659.3678,1.875
56.95,659.36859,1.8761
56.97,659.39392,1.8767
56.99,659.44269,1.8772
57.01,659.50598,1.8777
57.03,659.50562,1.8783
57.05,659.54938,1.8789
57.07,659.64868,1.8792
57.09,659.6842,1.879
57.11,659.56091,1.8781
57.13,659.40228,1.8763
57.15,659.41089,1.8735
57.17,659.96552,1.8697
57.19,660.63568,1.8653
57.21,661.11279,1.8611
57.23,661.65057,1.8578
57.25,662.24542,1.8561
57.27,662.7204,1.8559
57.29,663.16278,1.8571
57.31,663.32123,1.8593
57.33,663.3761,1.8619
57.35,663.66638,1.864
57.37,663.75952,1.8653
57.39,663.87262,1.8655
57.41,663.94623,1.8645
57.43,663.81677,1.8629
57.45,663.14508,1.8613
57.47,661.70349,1.8602
57.49,657.86261,1.8599
57.51,653.7254,1.8604
57.53,649.02179,1.8615
57.55,644.50299,1.8633
57.57,639.97357,1.8658
57.59,635.70343,1.8688
57.61,631.9411,1.8719
57.63,630.14288,1.8748
57.65,628.52258,1.8771
57.67,627.52478,1.8781
57.69,626.57397,1.8775
57.71,625.85193,1.8752
57.73,625.54138,1.8717
57.75,625.85681,1.8676
57.77,626.19409,1.8636
57.79,626.91791,1.8604
57.81,627.74957,1.8586
57.83,628.80432,1.8586
57.85,630.00061,1.8605
57.87,630.9248,1.8645
57.89,631.11389,1.8706
57.91,631.41309,1.8783
57.93,631.46863,1.8864
57.95,631.15912,1.894
57.97,630.51379,1.8999
57.99,629.50983,1.9035
58.01,628.64758,1.9043
58.03,628.1424,1.9026
58.05,627.51849,1.899
58.07,627.00751,1.8947
58.09,626.59778,1.8909
58.11,630.59631,1.8883
58.13,634.6225,1.8874
58.15,638.31128,1.8887
58.17,641.84271,1.8919
58.19,645.58801,1.897
58.21,649.04028,1.9035
58.23,652.50122,1.9115
58.25,651.50427,1.921
58.27,650.55701,1.9319
58.29,649.80188,1.9442
58.31,649.0849,1.9571
58.33,648.45752,1.9694
58.35,648.01123,1.9802
58.37,647.65271,1.9886
58.39,647.30157,1.9945
58.41,646.755,1.9984
58.43,644.11548,2.0008
58.45,641.12378,2.0026
58.47,637.7265,2.0042
58.49,634.47913,2.006
58.51,631.23169,2.0079
58.53,627.93799,2.0094
58.55,624.72809,2.0098
58.57,623.43927,2.0081
58.59,622.4483,2.004
58.61,621.96143,1.9979
58.63,621.4411,1.9907
58.65,621.021,1.9835
58.67,621.18597,1.9772
58.69,621.83398,1.9726
58.71,622.36322,1.97
58.73,623.10632,1.969
58.75,623.84729,1.969
58.77,624.73608,1.9694
58.79,625.81097,1.9697
58.81,626.47302,1.9698
58.83,626.64148,1.9699
58.85,627.01068,1.9699
58.87,627.29279,1.9701
58.89,627.24542,1.9708
58.91,627.0329,1.9722
58.93,625.40442,1.9743
58.95,624.37799,1.9768
58.97,622.35681,1.9792
58.99,619.26868,1.9814
59.01,616.41333,1.9834
59.03,613.78601,1.9854
59.05,615.54419,1.9874
59.07,618.49402,1.9898
59.09,620.78943,1.9926
59.11,623.9043,1.9959
59.13,628.06781,1.9995
59.15,631.59833,2.0031
59.17,634.99017,2.0064
59.19,633.81671,2.0087
59.21,632.51593,2.0094
59.23,631.27618,2.0082
59.25,630.32971,2.0055
59.27,629.52588,2.0022
59.29,628.70709,1.9989
59.31,627.74518,1.9961
59.33,626.84961,1.9941
59.35,625.96088,1.9933
59.37,625.17841,1.9936
59.39,624.27393,1.9944
59.41,623.10669,1.9954
59.43,622.28442,1.9965
59.45,621.41913,1.9981
59.47,620.32581,2.0004
59.49,619.2323,2.0036
59.51,618.11548,2.0074
59.53,617.09723,2.0116
59.55,616.20209,2.0153
59.57,615.39539,2.0178
59.59,614.97809,2.0185
59.61,614.974,2.0173
59.63,615.08832,2.014
59.65,614.91949,2.0091
59.67,614.5824,2.0036
59.69,614.24872,1.9984
59.71,613.90002,1.9946
59.73,613.40601,1.9932
59.75,612.84082,1.9947
59.77,612.18781,1.9987
59.79,611.71008,2.0042
59.81,611.25537,2.0099
59.83,610.79187,2.014
59.85,610.34991,2.0154
59.87,608.92761,2.0136
59.89,607.84961,2.0092
59.91,605.55261,2.0034
59.93,601.88971,1.998
59.95,598.4082,1.9947
59.97,595.04578,1.9944
59.99,591.61823,1.997
60.01,589.24969,2.002
60.03,586.36511,2.0079
60.05,584.45892,2.0135
60.07,583.85663,2.0174
60.09,582.95221,2.019
60.11,581.94153,2.0185
60.13,580.81122,2.0162
60.15,579.49622,2.013
60.17,578.27338,2.0094
60.19,577.23621,2.006
60.21,576.29132,2.0028
60.23,575.24298,1.9999
60.25,574.31219,1.997
60.27,573.33063,1.9942
60.29,572.49268,1.9916
60.31,571.7182,1.9897
60.33,570.97552,1.9886
60.35,570.02661,1.9883
60.37,569.49127,1.9885
60.39,568.57977,1.989
60.41,567.58459,1.9892
60.43,566.57379,1.9889
60.45,565.57001,1.9884
60.47,564.78412,1.9879
60.49,563.9906,1.988
60.51,563.1745,1.9892
60.53,562.62457,1.992
60.55,562.35431,1.9965
60.57,562.11572,2.002
60.59,561.9967,2.0072
60.61,561.80292,2.0107
60.63,561.83698,2.0113
60.65,561.86267,2.0089
60.67,561.94287,2.004
60.69,562.13647,1.9974
60.71,562.36951,1.9903
60.73,562.5813,1.9835
60.75,562.81232,1.9777
60.77,562.91241,1.9736
60.79,563.1167,1.9715
60.81,563.24353,1.9715
60.83,563.34222,1.9735
60.85,563.29541,1.977
60.87,563.11713,1.9813
60.89,562.67822,1.9854
60.91,562.25659,1.9886
60.93,561.68872,1.9907
60.95,561.17822,1.9916
60.97,560.52832,1.9919
60.99,559.96661,1.9919
61.01,559.41577,1.9922
61.03,559.0871,1.993
61.05,558.77191,1.9941
61.07,558.79889,1.9947
61.09,558.64032,1.9944
61.11,558.6413,1.9929
61.13,558.63849,1.9903
61.15,558.69348,1.9871
61.17,558.64783,1.9846
61.19,558.73853,1.9835
61.21,558.56873,1.9843
61.23,558.44159,1.9865
61.25,558.16492,1.989
61.27,557.85461,1.9903
61.29,557.49841,1.9897
61.31,557.0368,1.9873
61.33,556.33362,1.9836
61.35,555.49591,1.9798
61.37,554.6665,1.9768
61.39,553.90491,1.9759
61.41,553.17181,1.9773
61.43,552.40961,1.9807
61.45,551.69043,1.9849
61.47,551.0863,1.9887
61.49,550.69812,1.9909
61.51,550.30267,1.991
61.53,549.96771,1.9894
61.55,549.65741,1.9871
61.57,549.4483,1.9852
61.59,549.28241,1.9844
61.61,549.38977,1.9851
61.63,549.38159,1.9871
61.65,549.5368,1.9901
61.67,549.7132,1.9936
61.69,550.00739,1.9972
61.71,550.29132,2.0007
61.73,550.53131,2.0039
61.75,550.60907,2.0066
61.77,550.84509,2.0086
61.79,551.18323,2.009
61.81,551.42047,2.0076
61.83,551.69861,2.0043
61.85,552.12183,1.9995
61.87,552.60712,1.9943
61.89,553.03998,1.9898
61.91,553.31531,1.987
61.93,553.52618,1.9861
61.95,553.71637,1.9867
61.97,553.76611,1.9881
61.99,553.81818,1.9896
62.01,554.13202,1.9905
62.03,554.474,1.9905
62.05,554.7641,1.9896
62.07,555.00909,1.9883
62.09,555.36157,1.9876
62.11,555.83398,1.988
62.13,556.11041,1.9897
62.15,556.24182,1.9923
62.17,556.42987,1.9949
62.19,556.6922,1.9967
62.21,557.01978,1.9973
62.23,557.46069,1.9964
62.25,557.86761,1.9937
62.27,558.40979,1.989
62.29,558.86029,1.982
62.31,559.47412,1.9732
62.33,560.0799,1.9635
62.35,560.74542,1.9543
62.37,561.25592,1.9466
62.39,561.61823,1.9411
62.41,561.76331,1.9385
62.43,562.05188,1.9386
62.45,562.0155,1.9415
62.47,561.89093,1.9468
62.49,561.66351,1.9539
62.51,561.37323,1.962
62.53,561.22809,1.9701
62.55,561.20819,1.9777
62.57,560.85553,1.9848
62.59,560.48828,1.9911
62.61,560.25873,1.9964
62.63,559.97162,2.0001
62.65,559.6795,2.0019
62.67,559.35883,2.0017
62.69,559.00519,1.9999
62.71,558.86133,1.9975
62.73,558.73712,1.9954
62.75,558.5061,1.9942
62.77,558.3493,1.9941
62.79,558.3252,1.9952
62.81,558.12921,1.9972
62.83,557.8974,1.9999
62.85,557.51617,2.0023
62.87,557.25159,2.0038
62.89,556.73938,2.0039
62.91,556.06012,2.0023
62.93,555.36261,1.9991
62.95,554.71399,1.9947
62.97,553.95569,1.9899
62.99,553.28088,1.9856
63.01,552.51428,1.9824
63.03,551.95923,1.9804
63.05,551.50092,1.9794
63.07,551.04431,1.9789
63.09,550.66388,1.9781
63.11,550.60608,1.9766
63.13,550.71472,1.9744
63.15,550.86737,1.9716
63.17,551.12433,1.9688
63.19,551.47772,1.9667
63.21,551.7157,1.9657
63.23,552.03027,1.9663
63.25,552.55591,1.9685
63.27,552.98108,1.972
63.29,553.36102,1.9765
63.31,553.76343,1.9815
63.33,554.2403,1.9866
63.35,554.87231,1.9913
63.37,555.33881,1.9954
63.39,555.40277,1.9987
63.41,555.37628,2.0008
63.43,555.24731,2.0019
63.45,555.19879,2.0021
63.47,555.35681,2.0018
63.49,555.38953,2.0012
63.51,555.68573,2.0004
63.53,555.94318,1.9995
63.55,556.29358,1.9984
63.57,557.38702,1.9971
63.59,559.02142,1.9955
63.61,560.20959,1.9941
63.63,561.40448,1.9933
63.65,562.35339,1.9936
63.67,563.3905,1.995
63.69,564.40918,1.9971
63.71,565.12439,1.9992
63.73,565.27179,2.0007
63.75,565.94281,2.0011
63.77,566.95569,2.0007
63.79,568.0285,1.9998
63.81,569.24579,1.9991
63.83,570.47302,1.9989
63.85,571.3739,1.9997
63.87,572.20258,2.0017
63.89,573.28461,2.0044
63.91,574.04358,2.0072
63.93,574.72192,2.0094
63.95,575.24902,2.0102
63.97,575.76709,2.0097
63.99,576.23871,2.0079
64.01,576.62689,2.0052
64.03,576.39471,2.0021
64.05,575.98328,1.9991
64.07,575.66071,1.9965
64.09,575.23779,1.9944
64.11,574.84772,1.9927
64.13,574.30768,1.9913
64.15,573.81732,1.9899
64.17,573.2868,1.9882
64.19,572.63159,1.9862
64.21,571.96918,1.9843
64.23,571.4538,1.9829
64.25,570.88879,1.9823
64.27,570.52417,1.9827
64.29,570.11877,1.9844
64.31,569.79651,1.9874
64.33,569.8017,1.9916
64.35,569.93182,1.9966
64.37,570.18591,2.0017
64.39,570.53113,2.0064
64.41,570.9043,2.0103
64.43,571.40637,2.013
64.45,571.87061,2.0142
64.47,572.39819,2.0137
64.49,572.92828,2.0113
64.51,573.13489,2.0072
64.53,573.13641,2.0017
64.55,572.87878,1.9955
64.57,572.5191,1.9894
64.59,572.10388,1.9843
64.61,571.55127,1.9807
64.63,570.68793,1.9789
64.65,569.71259,1.9789
64.67,568.58392,1.9801
64.69,567.7124,1.982
64.71,566.84552,1.984
64.73,565.96417,1.9853
64.75,565.1087,1.9856
64.77,564.3277,1.9848
64.79,563.91901,1.9832
64.81,564.32037,1.981
64.83,565.35181,1.9788
64.85,566.37421,1.9768
64.87,567.49597,1.9753
64.89,568.66412,1.9743
64.91,569.96838,1.9739
64.93,571.08179,1.9743
64.95,571.90942,1.9755
64.97,572.22858,1.9775
64.99,573.08801,1.9797
65.01,574.0777,1.9819
65.03,574.98401,1.9837
65.05,575.80878,1.9848
65.07,576.53668,1.9849
65.09,576.97711,1.984
