50.010000,1712,5367.706696,2.747218 
55.070000,1714,2981.046210,3.068700 
56.710000,1716,1518.551229,1.881700 
58.250000,1718,1534.909357,1.921000 
59.850000,1720,1638.404436,2.015400 
61.610000,1722,1820.201348,1.985100 
63.410000,1724,1800.581040,2.000800 
65.170000,1726,1730.421749,1.977800 
66.910000,1728,1741.322988,1.993400 
68.650000,1730,1711.893817,1.993900 
70.350000,1732,1683.222875,1.992000 
72.050000,1734,1693.224412,1.994800 
73.750000,1736,1845.744046,1.978500 
75.270000,1738,1204.610836,1.960300 
76.870000,1740,1869.423323,1.960600 
78.690000,1742,1815.612495,1.971200 
80.470000,1744,1810.300723,1.995400 
82.210000,1746,1765.916470,1.966900 
84.030000,1748,1799.248490,1.978100 
85.750000,1750,1772.907876,2.006300 
87.510000,1752,1760.620693,1.959400 
89.270000,1754,1711.525435,2.001300 
90.990000,1756,1745.615350,2.002000 
92.790000,1758,1796.987171,1.993500 
94.590000,1760,1836.150453,1.943600 
96.390000,1762,1828.482257,1.955800 
98.150000,1764,1760.583249,1.939800 
99.930000,1766,1804.169229,1.960600 
101.710000,1768,1785.715848,1.992200 
103.470000,1770,1777.714886,2.007200 
105.230000,1772,1754.373931,1.935800 
107.050000,1774,1801.737199,1.959800 
108.890000,1776,1818.996729,2.006900 
110.710000,1778,1829.666770,2.012000 
112.530000,1780,1809.732441,2.028000 
114.310000,1782,1720.357298,1.963700 
115.930000,1784,1562.625181,1.913500 
117.550000,1786,1693.736758,2.010100 
119.270000,1788,1717.697690,1.983700 
120.990000,1790,1681.572348,1.973600 
122.670000,1792,1625.082934,2.019900 
124.090000,1794,1237.819087,2.018700 
125.270000,1796,1151.444710,2.003800 
126.610000,1798,1502.348524,2.136600 
128.350000,1800,1803.981922,2.059900 
130.150000,1802,1813.313500,2.046100 
131.990000,1804,1829.543583,2.019800 
133.810000,1806,1758.324025,2.071900 
135.550000,1808,1753.707495,1.986100 
137.330000,1810,1827.675128,2.019900 
139.170000,1812,1835.318285,2.019800 
140.990000,1814,1818.945014,2.039800 
142.810000,1816,1815.041071,2.023600 
144.630000,1818,1784.138223,2.018300 
146.450000,1820,1877.124624,2.043100 
148.310000,1822,1888.035065,2.042600 
150.170000,1824,1829.679859,1.975600 
152.010000,1826,1882.001162,2.060700 
153.870000,1828,1848.936763,1.995600 
155.710000,1830,1837.679025,2.018800 
157.550000,1832,1810.719284,2.011200 
159.370000,1834,1866.196753,2.012100 
161.190000,1836,1805.600786,2.005000 
162.990000,1838,1729.064363,1.997100 
164.770000,1840,1846.481054,2.037100 
166.610000,1842,1817.240455,2.003700 
168.410000,1844,1816.521781,2.000500 
170.190000,1846,1741.724301,1.945300 
171.990000,1848,1834.324777,2.021100 
173.830000,1850,1835.066061,2.012300 
175.630000,1852,1813.790861,2.021400 
177.470000,1854,1854.352102,1.993400 
179.350000,1856,1876.817804,2.036100 
181.210000,1858,1880.071340,2.046600 
183.070000,1860,1806.915274,2.016200 
184.910000,1862,1920.259976,2.006100 
186.810000,1864,1880.642327,2.007200 
188.670000,1866,1851.751377,2.048600 
190.550000,1868,1879.421539,1.984300 
192.470000,1870,1873.326803,2.003900 
194.390000,1872,1663.684512,2.013300 
195.970000,1874,1703.555195,2.045800 
197.590000,1876,1360.429109,2.037800 
199.250000,1878,1827.215906,2.070200 
201.110000,1880,1835.932380,2.071100 
202.970000,1882,1893.146961,2.079700 
204.870000,1884,1870.457990,2.072400 
206.770000,1886,1871.357216,1.963900 
208.570000,1888,1920.187078,2.089800 
210.350000,1890,1996.353819,2.100500 
212.270000,1892,1970.369543,2.101200 
214.170000,1894,1741.477341,2.010400 
215.730000,1896,1541.489783,2.356400 
217.270000,1898,1541.489783,2.356400 
218.810000,1900,1541.489783,2.356400 
220.350000,1902,1541.489783,2.356400 
221.910000,1904,1541.489783,2.356400 
223.450000,1906,1541.489783,2.356400 
224.990000,1908,1541.489783,2.356400 
226.530000,1910,1541.489783,2.356400 
228.070000,1912,1541.489783,2.356400 
229.610000,1914,1541.489783,2.356400 
231.150000,1916,1541.489783,2.356400 
232.690000,1918,1541.489783,2.356400 
234.230000,1920,1541.489783,2.356400 
235.770000,1922,1541.489783,2.356400 
237.310000,1924,1541.489783,2.356400 
238.850000,1926,1541.489783,2.356400 
240.390000,1928,1541.489783,2.356400 
241.950000,1930,1541.489783,2.356400 
243.490000,1932,1541.489783,2.356400 
245.030000,1934,1541.489783,2.356400 
246.570000,1936,1541.489783,2.356400 
248.110000,1938,1541.489783,2.356400 
