118.410000,1786.997257,1733.162929,1.997000 
119.270000,1787.993560,1717.697690,1.983700 
120.130000,1788.993923,1710.286059,1.991000 
120.990000,1790.009410,1681.572348,1.973600 
121.850000,1791.007452,1588.465630,2.077800 
122.670000,1792.008832,1625.082934,2.019900 
123.450000,1793.003930,1392.045177,2.083400 
124.090000,1793.989083,1237.819087,2.018700 
124.690000,1794.992208,1028.347986,2.029400 
125.270000,1795.988715,1151.444710,2.003800 
125.850000,1796.995617,1225.069784,2.115200 
126.610000,1797.992311,1502.348524,2.136600 
127.430000,1798.990703,1799.154840,2.019200 
128.350000,1800.007705,1803.981922,2.059900 
129.250000,1801.005507,1811.811752,2.094500 
130.150000,1801.998125,1813.313500,2.046100 
131.070000,1802.993443,1864.865540,2.019300 
131.990000,1803.995544,1829.543583,2.019800 
132.910000,1804.994213,1840.016085,2.018200 
133.810000,1806.002852,1758.324025,2.071900 
134.690000,1807.007240,1749.601327,2.010900 
135.550000,1807.992420,1753.707495,1.986100 
136.430000,1808.996504,1787.913739,2.017700 
137.330000,1809.997106,1827.675128,2.019900 
138.250000,1811.001238,1841.908005,2.036800 
139.170000,1811.997419,1835.318285,2.019800 
140.090000,1813.008821,1811.635260,2.059200 
140.990000,1814.002882,1818.945014,2.039800 
141.890000,1814.990278,1815.766420,2.005400 
142.810000,1815.994915,1815.041071,2.023600 
143.730000,1817.003842,1828.368390,2.062800 
144.630000,1817.993786,1784.138223,2.018300 
145.530000,1818.998413,1798.550476,2.040000 
146.450000,1820.004248,1877.124624,2.043100 
147.370000,1820.993344,1852.763205,2.010400 
148.310000,1822.001971,1888.035065,2.042600 
149.250000,1822.998311,1877.741632,2.024600 
150.170000,1823.992373,1829.679859,1.975600 
151.090000,1824.991001,1822.238751,2.016400 
152.010000,1825.995674,1882.001162,2.060700 
152.950000,1827.002657,1833.505927,2.030600 
153.870000,1828.008246,1848.936763,1.995600 
154.790000,1829.003899,1867.326804,2.030800 
155.710000,1829.999031,1837.679025,2.018800 
156.630000,1830.994069,1830.068579,2.065700 
157.550000,1831.995228,1810.719284,2.011200 
158.470000,1833.006723,1804.555130,2.048100 
159.370000,1834.010636,1866.196753,2.012100 
160.270000,1834.991602,1842.828884,2.013400 
161.190000,1835.999261,1805.600786,2.005000 
162.110000,1836.996819,1836.643424,2.037400 
162.990000,1837.989599,1729.064363,1.997100 
163.870000,1839.004161,1752.438913,1.991600 
164.770000,1840.000907,1846.481054,2.037100 
165.710000,1841.006662,1846.369093,2.031700 
166.610000,1841.998401,1817.240455,2.003700 
167.510000,1842.994822,1816.977658,1.997300 
168.410000,1844.006116,1816.521781,2.000500 
169.310000,1845.002287,1774.291964,2.007900 
170.190000,1846.002274,1741.724301,1.945300 
171.070000,1846.997067,1815.927427,2.021300 
171.990000,1848.001565,1834.324777,2.021100 
172.910000,1848.999831,1845.673971,2.023700 
173.830000,1850.002366,1835.066061,2.012300 
174.730000,1851.003330,1804.020259,1.972700 
175.630000,1851.994196,1813.790861,2.021400 
176.550000,1852.992848,1839.111205,2.036600 
177.470000,1853.990551,1854.352102,1.993400 
178.410000,1854.998450,1878.268622,2.014100 
179.350000,1856.004091,1876.817804,2.036100 
180.270000,1856.994577,1874.845161,2.007600 
181.210000,1858.002446,1880.071340,2.046600 
182.150000,1859.002341,1875.349671,2.057800 
183.070000,1860.004276,1806.915274,2.016200 
183.970000,1860.997642,1807.723284,1.992700 
184.910000,1862.004501,1920.259976,2.006100 
185.850000,1862.990628,1895.937957,2.042700 
186.810000,1864.001796,1880.642327,2.007200 
187.730000,1865.004795,1870.643575,2.003500 
188.670000,1866.005120,1851.751377,2.048600 
189.610000,1866.999261,2049.740604,2.003900 
190.550000,1867.992663,1879.421539,1.984300 
191.490000,1868.993503,1956.568446,2.048900 
192.470000,1870.005529,1873.326803,2.003900 
193.430000,1870.990340,1940.073007,2.044400 
194.390000,1871.999817,1663.684512,2.013300 
195.130000,1872.987421,1500.053927,2.008500 
195.970000,1874.006192,1703.555195,2.045800 
196.770000,1875.010376,1711.009415,1.975600 
197.590000,1875.999689,1360.429109,2.037800 
198.350000,1876.988811,1535.664927,2.095700 
199.250000,1878.000366,1827.215906,2.070200 
200.170000,1878.998266,1850.295479,2.146900 
201.110000,1880.000455,1835.932380,2.071100 
202.030000,1880.999174,1895.668581,2.073100 
202.970000,1881.995348,1893.146961,2.079700 
203.930000,1883.005780,1909.815750,2.078800 
204.870000,1883.991013,1870.457990,2.072400 
205.810000,1884.989522,1862.523387,2.048700 
206.770000,1886.003379,1871.357216,1.963900 
207.710000,1887.011333,1631.368475,1.955100 
208.570000,1888.005682,1920.187078,2.089800 
209.430000,1889.007995,1875.429122,2.062500 
210.350000,1889.993073,1996.353819,2.100500 
211.310000,1891.007968,1833.254403,1.951300 
212.270000,1892.000325,1970.369543,2.101200 
213.250000,1892.999173,2002.864096,2.039000 
214.170000,1894.001192,1741.477341,2.010400 
214.970000,1895.007097,1541.489783,2.356400 
215.730000,1895.993156,1541.489783,2.356400 
216.510000,1897.005164,1541.489783,2.356400 
217.270000,1897.991223,1541.489783,2.356400 
218.050000,1899.003231,1541.489783,2.356400 
218.810000,1899.989290,1541.489783,2.356400 
219.590000,1901.001298,1541.489783,2.356400 
220.350000,1901.987357,1541.489783,2.356400 
221.130000,1902.999365,1541.489783,2.356400 
221.910000,1904.011373,1541.489783,2.356400 
222.670000,1904.997432,1541.489783,2.356400 
223.450000,1906.009440,1541.489783,2.356400 
224.210000,1906.995499,1541.489783,2.356400 
224.990000,1908.007507,1541.489783,2.356400 
225.750000,1908.993566,1541.489783,2.356400 
226.530000,1910.005574,1541.489783,2.356400 
227.290000,1910.991633,1541.489783,2.356400 
228.070000,1912.003641,1541.489783,2.356400 
228.830000,1912.989701,1541.489783,2.356400 
229.610000,1914.001709,1541.489783,2.356400 
230.370000,1914.987768,1541.489783,2.356400 
231.150000,1915.999776,1541.489783,2.356400 
231.930000,1917.011784,1541.489783,2.356400 
232.690000,1917.997843,1541.489783,2.356400 
233.470000,1919.009851,1541.489783,2.356400 
234.230000,1919.995910,1541.489783,2.356400 
235.010000,1921.007918,1541.489783,2.356400 
235.770000,1921.993977,1541.489783,2.356400 
236.550000,1923.005985,1541.489783,2.356400 
237.310000,1923.992044,1541.489783,2.356400 
238.090000,1925.004052,1541.489783,2.356400 
238.850000,1925.990111,1541.489783,2.356400 
239.630000,1927.002119,1541.489783,2.356400 
240.390000,1927.988178,1541.489783,2.356400 
241.170000,1929.000186,1541.489783,2.356400 
241.950000,1930.012194,1541.489783,2.356400 
242.710000,1930.998253,1541.489783,2.356400 
243.490000,1932.010261,1541.489783,2.356400 
244.250000,1932.996320,1541.489783,2.356400 
245.030000,1934.008328,1541.489783,2.356400 
245.790000,1934.994387,1541.489783,2.356400 
246.570000,1936.006395,1541.489783,2.356400 
247.330000,1936.992454,1541.489783,2.356400 
248.110000,1938.004462,1541.489783,2.356400 
